2020-08-15 19:01:47 INFO  MyThread:29 - Transaction number: 1, sumTransaction = 1995, Отправитель-ID: 2598, Money= 8005, Получатель-ID: 8432, Money= 11995
2020-08-15 19:02:05 INFO  MyThread:29 - Transaction number: 21, sumTransaction = 1596, Отправитель-ID: 1525, Money= 8404, Получатель-ID: 3493, Money= 11596
2020-08-15 19:02:07 INFO  MyThread:29 - Transaction number: 22, sumTransaction = 6620, Отправитель-ID: 10815, Money= 3380, Получатель-ID: 6510, Money= 16620
2020-08-15 19:02:08 INFO  MyThread:29 - Transaction number: 23, sumTransaction = 8318, Отправитель-ID: 8375, Money= 1682, Получатель-ID: 1862, Money= 18318
2020-08-15 19:02:09 INFO  MyThread:29 - Transaction number: 24, sumTransaction = 635, Отправитель-ID: 1480, Money= 9365, Получатель-ID: 4986, Money= 10635
2020-08-15 19:02:10 INFO  MyThread:29 - Transaction number: 25, sumTransaction = 9293, Отправитель-ID: 5733, Money= 707, Получатель-ID: 7158, Money= 19293
2020-08-15 19:02:11 INFO  MyThread:29 - Transaction number: 26, sumTransaction = 462, Отправитель-ID: 3082, Money= 9538, Получатель-ID: 1437, Money= 10462
2020-08-15 19:02:13 INFO  MyThread:29 - Transaction number: 27, sumTransaction = 4994, Отправитель-ID: 7936, Money= 5006, Получатель-ID: 10419, Money= 14994
2020-08-15 19:02:13 INFO  MyThread:29 - Transaction number: 28, sumTransaction = 1538, Отправитель-ID: 9392, Money= 8462, Получатель-ID: 6692, Money= 11538
2020-08-15 19:02:15 INFO  MyThread:29 - Transaction number: 29, sumTransaction = 2655, Отправитель-ID: 3443, Money= 7345, Получатель-ID: 287, Money= 12655
2020-08-15 19:02:16 INFO  MyThread:29 - Transaction number: 30, sumTransaction = 2766, Отправитель-ID: 3985, Money= 7234, Получатель-ID: 6301, Money= 12766
2020-08-15 19:04:46 INFO  MyThread:29 - Transaction number: 1, sumTransaction = 2116, Отправитель-ID: 1737, Money= 7884, Получатель-ID: 1965, Money= 12116
2020-08-15 19:04:46 INFO  MyThread:29 - Transaction number: 2, sumTransaction = 6836, Отправитель-ID: 9108, Money= 3164, Получатель-ID: 2646, Money= 16836
2020-08-15 19:04:46 INFO  MyThread:29 - Transaction number: 3, sumTransaction = 1622, Отправитель-ID: 6863, Money= 8378, Получатель-ID: 4123, Money= 11622
2020-08-15 19:04:46 INFO  MyThread:29 - Transaction number: 4, sumTransaction = 5960, Отправитель-ID: 7142, Money= 4040, Получатель-ID: 6849, Money= 15960
2020-08-15 19:04:46 INFO  MyThread:29 - Transaction number: 5, sumTransaction = 8313, Отправитель-ID: 7319, Money= 1687, Получатель-ID: 4284, Money= 18313
2020-08-15 19:04:46 INFO  MyThread:29 - Transaction number: 6, sumTransaction = 7636, Отправитель-ID: 748, Money= 2364, Получатель-ID: 589, Money= 17636
2020-08-15 19:04:46 INFO  MyThread:29 - Transaction number: 7, sumTransaction = 9754, Отправитель-ID: 2077, Money= 246, Получатель-ID: 2346, Money= 19754
2020-08-15 19:04:46 INFO  MyThread:29 - Transaction number: 8, sumTransaction = 5193, Отправитель-ID: 10635, Money= 4807, Получатель-ID: 8588, Money= 15193
2020-08-15 19:04:46 INFO  MyThread:29 - Transaction number: 9, sumTransaction = 7394, Отправитель-ID: 3206, Money= 2606, Получатель-ID: 9669, Money= 17394
2020-08-15 19:04:46 INFO  MyThread:29 - Transaction number: 10, sumTransaction = 6260, Отправитель-ID: 1955, Money= 3740, Получатель-ID: 10249, Money= 16260
2020-08-15 19:04:48 INFO  MyThread:29 - Transaction number: 11, sumTransaction = 428, Отправитель-ID: 6547, Money= 9572, Получатель-ID: 6081, Money= 10428
2020-08-15 19:04:48 INFO  MyThread:29 - Transaction number: 12, sumTransaction = 6511, Отправитель-ID: 3642, Money= 3489, Получатель-ID: 9774, Money= 16511
2020-08-15 19:04:48 INFO  MyThread:29 - Transaction number: 13, sumTransaction = 1777, Отправитель-ID: 9712, Money= 8223, Получатель-ID: 10952, Money= 11777
2020-08-15 19:04:48 INFO  MyThread:29 - Transaction number: 14, sumTransaction = 8740, Отправитель-ID: 6976, Money= 1260, Получатель-ID: 9510, Money= 18740
2020-08-15 19:04:49 INFO  MyThread:29 - Transaction number: 15, sumTransaction = 1245, Отправитель-ID: 1704, Money= 8755, Получатель-ID: 3327, Money= 11245
2020-08-15 19:04:49 INFO  MyThread:29 - Transaction number: 16, sumTransaction = 1652, Отправитель-ID: 9149, Money= 8348, Получатель-ID: 796, Money= 11652
2020-08-15 19:04:49 INFO  MyThread:29 - Transaction number: 17, sumTransaction = 6631, Отправитель-ID: 2782, Money= 3369, Получатель-ID: 9130, Money= 16631
2020-08-15 19:04:49 INFO  MyThread:29 - Transaction number: 18, sumTransaction = 1172, Отправитель-ID: 1777, Money= 8828, Получатель-ID: 666, Money= 11172
2020-08-15 19:04:49 INFO  MyThread:29 - Transaction number: 19, sumTransaction = 5423, Отправитель-ID: 8397, Money= 4577, Получатель-ID: 10773, Money= 15423
2020-08-15 19:04:49 INFO  MyThread:29 - Transaction number: 20, sumTransaction = 1437, Отправитель-ID: 10523, Money= 8563, Получатель-ID: 10325, Money= 11437
2020-08-15 19:04:49 INFO  MyThread:29 - Transaction number: 21, sumTransaction = 7952, Отправитель-ID: 5248, Money= 2048, Получатель-ID: 5227, Money= 17952
2020-08-15 19:04:50 INFO  MyThread:29 - Transaction number: 22, sumTransaction = 889, Отправитель-ID: 5079, Money= 9111, Получатель-ID: 4119, Money= 10889
2020-08-15 19:04:50 INFO  MyThread:29 - Transaction number: 23, sumTransaction = 3363, Отправитель-ID: 3790, Money= 6637, Получатель-ID: 10522, Money= 13363
2020-08-15 19:04:50 INFO  MyThread:29 - Transaction number: 24, sumTransaction = 290, Отправитель-ID: 7076, Money= 9710, Получатель-ID: 6345, Money= 10290
2020-08-15 19:04:50 INFO  MyThread:29 - Transaction number: 25, sumTransaction = 6195, Отправитель-ID: 8014, Money= 3805, Получатель-ID: 6299, Money= 16195
2020-08-15 19:04:50 INFO  MyThread:29 - Transaction number: 26, sumTransaction = 7924, Отправитель-ID: 10800, Money= 2076, Получатель-ID: 10219, Money= 17924
2020-08-15 19:04:50 INFO  MyThread:29 - Transaction number: 27, sumTransaction = 8029, Отправитель-ID: 8776, Money= 1971, Получатель-ID: 1875, Money= 18029
2020-08-15 19:04:50 INFO  MyThread:29 - Transaction number: 28, sumTransaction = 2936, Отправитель-ID: 168, Money= 7064, Получатель-ID: 10095, Money= 12936
2020-08-15 19:04:51 INFO  MyThread:29 - Transaction number: 29, sumTransaction = 2693, Отправитель-ID: 5068, Money= 7307, Получатель-ID: 10237, Money= 12693
2020-08-15 19:04:51 INFO  MyThread:29 - Transaction number: 30, sumTransaction = 467, Отправитель-ID: 2477, Money= 9533, Получатель-ID: 10557, Money= 10467
2020-08-15 19:05:01 INFO  MyThread:29 - Transaction number: 1, sumTransaction = 2383, Отправитель-ID: 7328, Money= 7617, Получатель-ID: 2407, Money= 12383
2020-08-15 19:05:01 INFO  MyThread:29 - Transaction number: 2, sumTransaction = 6578, Отправитель-ID: 7328, Money= 1039, Получатель-ID: 2407, Money= 18961
2020-08-15 19:05:03 INFO  MyThread:29 - Transaction number: 3, sumTransaction = 18679, Отправитель-ID: 2407, Money= 282, Получатель-ID: 6376, Money= 28679
2020-08-15 19:05:04 INFO  MyThread:29 - Transaction number: 4, sumTransaction = 966, Отправитель-ID: 7328, Money= 73, Получатель-ID: 2407, Money= 1248
2020-08-15 19:05:05 INFO  MyThread:29 - Transaction number: 5, sumTransaction = 12, Отправитель-ID: 7328, Money= 61, Получатель-ID: 2407, Money= 1260
2020-08-15 19:05:07 INFO  MyThread:29 - Transaction number: 6, sumTransaction = 1913, Отправитель-ID: 145, Money= 8087, Получатель-ID: 7328, Money= 1974
2020-08-15 19:05:08 INFO  MyThread:29 - Transaction number: 7, sumTransaction = 485, Отправитель-ID: 7328, Money= 1489, Получатель-ID: 2407, Money= 1745
2020-08-15 19:05:10 INFO  MyThread:29 - Transaction number: 8, sumTransaction = 468, Отправитель-ID: 2407, Money= 1277, Получатель-ID: 6376, Money= 29147
2020-08-15 19:05:10 INFO  MyThread:29 - Transaction number: 9, sumTransaction = 4553, Отправитель-ID: 145, Money= 3534, Получатель-ID: 7328, Money= 6042
2020-08-15 19:05:11 INFO  MyThread:29 - Transaction number: 10, sumTransaction = 1138, Отправитель-ID: 2407, Money= 139, Получатель-ID: 6376, Money= 30285
2020-08-15 19:05:12 INFO  MyThread:29 - Transaction number: 11, sumTransaction = 31, Отправитель-ID: 145, Money= 3503, Получатель-ID: 7328, Money= 6073
2020-08-15 19:05:14 INFO  MyThread:29 - Transaction number: 12, sumTransaction = 3139, Отправитель-ID: 145, Money= 364, Получатель-ID: 7328, Money= 9212
2020-08-15 19:05:14 INFO  MyThread:29 - Transaction number: 13, sumTransaction = 47, Отправитель-ID: 2407, Money= 92, Получатель-ID: 6376, Money= 30332
2020-08-15 19:05:16 INFO  MyThread:29 - Transaction number: 14, sumTransaction = 114, Отправитель-ID: 145, Money= 250, Получатель-ID: 7328, Money= 9326
2020-08-15 19:05:17 INFO  MyThread:29 - Transaction number: 15, sumTransaction = 5367, Отправитель-ID: 7328, Money= 3959, Получатель-ID: 2407, Money= 5459
2020-08-15 19:05:18 INFO  MyThread:29 - Transaction number: 16, sumTransaction = 4144, Отправитель-ID: 2407, Money= 1315, Получатель-ID: 6376, Money= 34476
2020-08-15 19:05:20 INFO  MyThread:29 - Transaction number: 17, sumTransaction = 197, Отправитель-ID: 7328, Money= 3762, Получатель-ID: 2407, Money= 1512
2020-08-15 19:05:20 INFO  MyThread:29 - Transaction number: 18, sumTransaction = 626, Отправитель-ID: 2407, Money= 886, Получатель-ID: 6376, Money= 35102
2020-08-15 19:05:21 INFO  MyThread:29 - Transaction number: 19, sumTransaction = 2392, Отправитель-ID: 7328, Money= 1370, Получатель-ID: 2407, Money= 3278
2020-08-15 19:05:22 INFO  MyThread:29 - Transaction number: 20, sumTransaction = 729, Отправитель-ID: 2407, Money= 2549, Получатель-ID: 6376, Money= 35831
2020-08-15 19:05:22 INFO  MyThread:29 - Transaction number: 21, sumTransaction = 819, Отправитель-ID: 7328, Money= 551, Получатель-ID: 2407, Money= 3368
2020-08-15 19:05:25 INFO  MyThread:29 - Transaction number: 22, sumTransaction = 286, Отправитель-ID: 7328, Money= 265, Получатель-ID: 2407, Money= 3654
2020-08-15 19:05:25 INFO  MyThread:29 - Transaction number: 23, sumTransaction = 122, Отправитель-ID: 145, Money= 128, Получатель-ID: 7328, Money= 387
2020-08-15 19:05:28 INFO  MyThread:29 - Transaction number: 24, sumTransaction = 3115, Отправитель-ID: 2407, Money= 539, Получатель-ID: 6376, Money= 38946
2020-08-15 19:05:28 INFO  MyThread:29 - Transaction number: 25, sumTransaction = 329, Отправитель-ID: 7328, Money= 58, Получатель-ID: 2407, Money= 868
2020-08-15 19:05:29 INFO  MyThread:29 - Transaction number: 26, sumTransaction = 21, Отправитель-ID: 7328, Money= 37, Получатель-ID: 2407, Money= 889
2020-08-15 19:05:30 INFO  MyThread:29 - Transaction number: 27, sumTransaction = 5, Отправитель-ID: 145, Money= 123, Получатель-ID: 7328, Money= 42
2020-08-15 19:05:31 INFO  MyThread:29 - Transaction number: 28, sumTransaction = 41, Отправитель-ID: 7328, Money= 1, Получатель-ID: 2407, Money= 930
2020-08-15 19:05:32 INFO  MyThread:29 - Transaction number: 29, sumTransaction = 57, Отправитель-ID: 2407, Money= 873, Получатель-ID: 6376, Money= 39003
2020-08-15 19:05:32 INFO  MyThread:29 - Transaction number: 30, sumTransaction = 206, Отправитель-ID: 2407, Money= 667, Получатель-ID: 6376, Money= 39209
2020-08-15 19:37:14 INFO  MyThread:29 - Transaction number: 1, sumTransaction = 6013, Отправитель-ID: 8066, Money= 3987, Получатель-ID: 7779, Money= 16013
2020-08-15 19:37:14 INFO  MyThread:29 - Transaction number: 2, sumTransaction = 8917, Отправитель-ID: 6153, Money= 1083, Получатель-ID: 8066, Money= 12904
2020-08-15 19:37:15 INFO  MyThread:29 - Transaction number: 3, sumTransaction = 9913, Отправитель-ID: 8066, Money= 2991, Получатель-ID: 7779, Money= 25926
2020-08-15 19:37:15 INFO  MyThread:29 - Transaction number: 4, sumTransaction = 568, Отправитель-ID: 6153, Money= 515, Получатель-ID: 8066, Money= 3559
2020-08-15 19:37:18 INFO  MyThread:29 - Transaction number: 5, sumTransaction = 235, Отправитель-ID: 6153, Money= 280, Получатель-ID: 8066, Money= 3794
2020-08-15 19:37:18 INFO  MyThread:29 - Transaction number: 6, sumTransaction = 242, Отправитель-ID: 6153, Money= 38, Получатель-ID: 8066, Money= 4036
2020-08-15 19:37:19 INFO  MyThread:29 - Transaction number: 7, sumTransaction = 5192, Отправитель-ID: 7779, Money= 20734, Получатель-ID: 6227, Money= 15192
2020-08-15 19:37:20 INFO  MyThread:29 - Transaction number: 8, sumTransaction = 28, Отправитель-ID: 6153, Money= 10, Получатель-ID: 8066, Money= 4064
2020-08-15 19:37:21 INFO  MyThread:29 - Transaction number: 9, sumTransaction = 6, Отправитель-ID: 6153, Money= 4, Получатель-ID: 8066, Money= 4070
2020-08-15 19:37:22 INFO  MyThread:29 - Transaction number: 10, sumTransaction = 4081, Отправитель-ID: 7779, Money= 16653, Получатель-ID: 6227, Money= 19273
2020-08-15 19:37:24 INFO  MyThread:29 - Transaction number: 11, sumTransaction = 6506, Отправитель-ID: 7779, Money= 10147, Получатель-ID: 6227, Money= 25779
2020-08-15 19:37:24 INFO  MyThread:29 - Transaction number: 12, sumTransaction = 9032, Отправитель-ID: 7779, Money= 1115, Получатель-ID: 6227, Money= 34811
2020-08-15 19:37:26 INFO  MyThread:29 - Transaction number: 13, sumTransaction = 1104, Отправитель-ID: 7779, Money= 11, Получатель-ID: 6227, Money= 35915
2020-08-15 19:37:27 INFO  MyThread:29 - Transaction number: 14, sumTransaction = 2, Отправитель-ID: 7779, Money= 9, Получатель-ID: 6227, Money= 35917
2020-08-15 19:37:27 INFO  MyThread:29 - Transaction number: 15, sumTransaction = 2022, Отправитель-ID: 8066, Money= 2048, Получатель-ID: 7779, Money= 2031
2020-08-15 19:37:29 INFO  MyThread:29 - Transaction number: 16, sumTransaction = 349, Отправитель-ID: 7779, Money= 1682, Получатель-ID: 6227, Money= 36266
2020-08-15 19:37:30 INFO  MyThread:29 - Transaction number: 17, sumTransaction = 2, Отправитель-ID: 6153, Money= 2, Получатель-ID: 8066, Money= 2050
2020-08-15 19:37:31 INFO  MyThread:29 - Transaction number: 18, sumTransaction = 1993, Отправитель-ID: 8066, Money= 57, Получатель-ID: 7779, Money= 3675
2020-08-15 19:37:31 INFO  MyThread:29 - Transaction number: 19, sumTransaction = 748, Отправитель-ID: 7779, Money= 2927, Получатель-ID: 6227, Money= 37014
2020-08-15 19:37:32 INFO  MyThread:29 - Transaction number: 20, sumTransaction = 1071, Отправитель-ID: 7779, Money= 1856, Получатель-ID: 6227, Money= 38085
2020-08-15 19:37:34 INFO  MyThread:29 - Transaction number: 21, sumTransaction = 0, Отправитель-ID: 6153, Money= 2, Получатель-ID: 8066, Money= 57
2020-08-15 19:37:34 INFO  MyThread:29 - Transaction number: 22, sumTransaction = 324, Отправитель-ID: 7779, Money= 1532, Получатель-ID: 6227, Money= 38409
2020-08-15 19:37:35 INFO  MyThread:29 - Transaction number: 23, sumTransaction = 0, Отправитель-ID: 6153, Money= 2, Получатель-ID: 8066, Money= 57
2020-08-15 19:37:37 INFO  MyThread:29 - Transaction number: 24, sumTransaction = 12, Отправитель-ID: 8066, Money= 45, Получатель-ID: 7779, Money= 1544
2020-08-15 19:37:37 INFO  MyThread:29 - Transaction number: 25, sumTransaction = 317, Отправитель-ID: 7779, Money= 1227, Получатель-ID: 6227, Money= 38726
2020-08-15 19:37:38 INFO  MyThread:29 - Transaction number: 26, sumTransaction = 543, Отправитель-ID: 7779, Money= 684, Получатель-ID: 6227, Money= 39269
2020-08-15 19:37:39 INFO  MyThread:29 - Transaction number: 27, sumTransaction = 534, Отправитель-ID: 7779, Money= 150, Получатель-ID: 6227, Money= 39803
2020-08-15 19:37:41 INFO  MyThread:29 - Transaction number: 28, sumTransaction = 22, Отправитель-ID: 8066, Money= 23, Получатель-ID: 7779, Money= 172
2020-08-15 19:37:42 INFO  MyThread:29 - Transaction number: 29, sumTransaction = 0, Отправитель-ID: 6153, Money= 2, Получатель-ID: 8066, Money= 23
2020-08-15 19:37:44 INFO  MyThread:29 - Transaction number: 30, sumTransaction = 128, Отправитель-ID: 7779, Money= 44, Получатель-ID: 6227, Money= 39931
2020-08-15 19:58:23 INFO  MyThread:36 - Transaction number: 1, sumTransaction = 3135, Отправитель-ID: 8465, Money= 6865, Получатель-ID: 7680, Money= 13135
2020-08-15 19:58:23 INFO  MyThread:36 - Transaction number: 2, sumTransaction = 1347, Отправитель-ID: 4281, Money= 8653, Получатель-ID: 7766, Money= 11347
2020-08-15 19:58:25 INFO  MyThread:36 - Transaction number: 3, sumTransaction = 3709, Отправитель-ID: 4281, Money= 4944, Получатель-ID: 7766, Money= 15056
2020-08-15 19:58:25 INFO  MyThread:36 - Transaction number: 4, sumTransaction = 901, Отправитель-ID: 4281, Money= 4043, Получатель-ID: 7766, Money= 15957
2020-08-15 19:58:26 INFO  MyThread:36 - Transaction number: 5, sumTransaction = 3317, Отправитель-ID: 4281, Money= 726, Получатель-ID: 7766, Money= 19274
2020-08-15 19:58:28 INFO  MyThread:36 - Transaction number: 6, sumTransaction = 168, Отправитель-ID: 4281, Money= 558, Получатель-ID: 7766, Money= 19442
2020-08-15 19:58:29 INFO  MyThread:36 - Transaction number: 7, sumTransaction = 152, Отправитель-ID: 4281, Money= 406, Получатель-ID: 7766, Money= 19594
2020-08-15 19:58:29 INFO  MyThread:36 - Transaction number: 8, sumTransaction = 341, Отправитель-ID: 4281, Money= 65, Получатель-ID: 7766, Money= 19935
2020-08-15 19:58:31 INFO  MyThread:36 - Transaction number: 9, sumTransaction = 266, Отправитель-ID: 8465, Money= 6599, Получатель-ID: 7680, Money= 13401
2020-08-15 19:58:31 INFO  MyThread:36 - Transaction number: 10, sumTransaction = 34, Отправитель-ID: 4281, Money= 31, Получатель-ID: 7766, Money= 19969
2020-08-15 19:58:33 INFO  MyThread:36 - Transaction number: 11, sumTransaction = 21, Отправитель-ID: 4281, Money= 10, Получатель-ID: 7766, Money= 19990
2020-08-15 19:58:33 INFO  MyThread:36 - Transaction number: 12, sumTransaction = 8, Отправитель-ID: 4281, Money= 2, Получатель-ID: 7766, Money= 19998
2020-08-15 19:58:35 INFO  MyThread:36 - Transaction number: 13, sumTransaction = 1, Отправитель-ID: 4281, Money= 1, Получатель-ID: 7766, Money= 19999
2020-08-15 19:58:36 INFO  MyThread:36 - Transaction number: 14, sumTransaction = 3880, Отправитель-ID: 8465, Money= 2719, Получатель-ID: 7680, Money= 17281
2020-08-15 19:58:37 INFO  MyThread:36 - Transaction number: 15, sumTransaction = 0, Отправитель-ID: 4281, Money= 1, Получатель-ID: 7766, Money= 19999
2020-08-15 19:58:38 INFO  MyThread:36 - Transaction number: 16, sumTransaction = 13157, Отправитель-ID: 7766, Money= 6842, Получатель-ID: 8465, Money= 15876
2020-08-15 19:58:38 INFO  MyThread:36 - Transaction number: 17, sumTransaction = 0, Отправитель-ID: 4281, Money= 1, Получатель-ID: 7766, Money= 6842
2020-08-15 19:58:39 INFO  MyThread:36 - Transaction number: 18, sumTransaction = 5683, Отправитель-ID: 7766, Money= 1159, Получатель-ID: 8465, Money= 21559
2020-08-15 19:58:41 INFO  MyThread:36 - Transaction number: 19, sumTransaction = 0, Отправитель-ID: 4281, Money= 1, Получатель-ID: 7766, Money= 1159
2020-08-15 19:58:41 INFO  MyThread:36 - Transaction number: 20, sumTransaction = 15470, Отправитель-ID: 8465, Money= 6089, Получатель-ID: 7680, Money= 32751
2020-08-15 19:58:43 INFO  MyThread:36 - Transaction number: 21, sumTransaction = 0, Отправитель-ID: 4281, Money= 1, Получатель-ID: 7766, Money= 1159
2020-08-15 19:58:43 INFO  MyThread:36 - Transaction number: 22, sumTransaction = 0, Отправитель-ID: 4281, Money= 1, Получатель-ID: 7766, Money= 1159
2020-08-15 19:58:44 INFO  MyThread:36 - Transaction number: 23, sumTransaction = 0, Отправитель-ID: 4281, Money= 1, Получатель-ID: 7766, Money= 1159
2020-08-15 19:58:45 INFO  MyThread:36 - Transaction number: 24, sumTransaction = 4742, Отправитель-ID: 8465, Money= 1347, Получатель-ID: 7680, Money= 37493
2020-08-15 19:58:47 INFO  MyThread:36 - Transaction number: 25, sumTransaction = 0, Отправитель-ID: 4281, Money= 1, Получатель-ID: 7766, Money= 1159
2020-08-15 19:58:48 INFO  MyThread:36 - Transaction number: 26, sumTransaction = 0, Отправитель-ID: 4281, Money= 1, Получатель-ID: 7766, Money= 1159
2020-08-15 19:58:49 INFO  MyThread:36 - Transaction number: 27, sumTransaction = 711, Отправитель-ID: 8465, Money= 636, Получатель-ID: 7680, Money= 38204
2020-08-15 19:58:49 INFO  MyThread:36 - Transaction number: 28, sumTransaction = 575, Отправитель-ID: 8465, Money= 61, Получатель-ID: 7680, Money= 38779
2020-08-15 19:58:51 INFO  MyThread:36 - Transaction number: 29, sumTransaction = 165, Отправитель-ID: 7766, Money= 994, Получатель-ID: 8465, Money= 226
2020-08-15 19:58:51 INFO  MyThread:36 - Transaction number: 30, sumTransaction = 0, Отправитель-ID: 4281, Money= 1, Получатель-ID: 7766, Money= 994
2020-08-15 19:59:37 INFO  MyThread:38 - Transaction number: 1, sumTransaction = 6725, Отправитель-ID: 4791, Money= 3275, Получатель-ID: 8828, Money= 16725
2020-08-15 19:59:37 INFO  MyThread:38 - Transaction number: 2, sumTransaction = 1742, Отправитель-ID: 4791, Money= 1533, Получатель-ID: 8828, Money= 18467
2020-08-15 19:59:39 INFO  MyThread:38 - Transaction number: 3, sumTransaction = 8848, Отправитель-ID: 4292, Money= 1152, Получатель-ID: 4791, Money= 10381
2020-08-15 19:59:40 INFO  MyThread:38 - Transaction number: 4, sumTransaction = 5834, Отправитель-ID: 4791, Money= 4547, Получатель-ID: 8828, Money= 24301
2020-08-15 19:59:42 INFO  MyThread:38 - Transaction number: 5, sumTransaction = 13138, Отправитель-ID: 8828, Money= 11163, Получатель-ID: 9695, Money= 23138
2020-08-15 19:59:43 INFO  MyThread:38 - Transaction number: 6, sumTransaction = 958, Отправитель-ID: 4791, Money= 3589, Получатель-ID: 8828, Money= 12121
2020-08-15 19:59:44 INFO  MyThread:38 - Transaction number: 7, sumTransaction = 1922, Отправитель-ID: 4791, Money= 1667, Получатель-ID: 8828, Money= 14043
2020-08-15 19:59:45 INFO  MyThread:38 - Transaction number: 8, sumTransaction = 1361, Отправитель-ID: 4791, Money= 306, Получатель-ID: 8828, Money= 15404
2020-08-15 19:59:47 INFO  MyThread:38 - Transaction number: 9, sumTransaction = 310, Отправитель-ID: 4292, Money= 842, Получатель-ID: 4791, Money= 616
2020-08-15 19:59:47 INFO  MyThread:38 - Transaction number: 10, sumTransaction = 4018, Отправитель-ID: 8828, Money= 11386, Получатель-ID: 9695, Money= 27156
2020-08-15 19:59:50 INFO  MyThread:38 - Transaction number: 11, sumTransaction = 777, Отправитель-ID: 4292, Money= 65, Получатель-ID: 4791, Money= 1393
2020-08-15 19:59:50 INFO  MyThread:38 - Transaction number: 12, sumTransaction = 45, Отправитель-ID: 4292, Money= 20, Получатель-ID: 4791, Money= 1438
2020-08-15 19:59:52 INFO  MyThread:38 - Transaction number: 13, sumTransaction = 2, Отправитель-ID: 4292, Money= 18, Получатель-ID: 4791, Money= 1440
2020-08-15 19:59:53 INFO  MyThread:38 - Transaction number: 14, sumTransaction = 10, Отправитель-ID: 4292, Money= 8, Получатель-ID: 4791, Money= 1450
2020-08-15 19:59:53 INFO  MyThread:38 - Transaction number: 15, sumTransaction = 7, Отправитель-ID: 4292, Money= 1, Получатель-ID: 4791, Money= 1457
2020-08-15 20:04:39 INFO  MyThread:38 - Transaction number: 1, sumTransaction = 8917, Отправитель-ID: 9344, Money= 1083, Получатель-ID: 4065, Money= 18917
2020-08-15 20:04:39 INFO  MyThread:38 - Transaction number: 2, sumTransaction = 4232, Отправитель-ID: 6769, Money= 5768, Получатель-ID: 9344, Money= 5315
